Estacion;Fecha;Hora;Carril 1 ligeros ;Carril 1 pesados;Carril 2 ligeros ;Carril 2 pesados;Carril 3 ligeros ;Carril 3 pesados;Carril 4 ligeros ;Carril 4 pesados;Carril 5 ligeros ;Carril 5 pesados;Carril 6 ligeros ;Carril 6 pesados
00295 ; 21/10/2025 ; 06:00 ; 00056 ; 00002 ; 00024 ; 00008 ; 00000 ; 00000 ; 00098 ; 00011 ; 00033 ; 00001 ; 00000 ; 00000
00295 ; 21/10/2025 ; 07:00 ; 00112 ; 00006 ; 00029 ; 00014 ; 00000 ; 00000 ; 00154 ; 00017 ; 00040 ; 00003 ; 00000 ; 00000
00295 ; 21/10/2025 ; 08:00 ; 00242 ; 00036 ; 00082 ; 00018 ; 00000 ; 00000 ; 00351 ; 00022 ; 00115 ; 00003 ; 00000 ; 00000
00295 ; 21/10/2025 ; 09:00 ; 00264 ; 00048 ; 00105 ; 00025 ; 00000 ; 00000 ; 00443 ; 00028 ; 00105 ; 00006 ; 00000 ; 00000
00295 ; 21/10/2025 ; 10:00 ; 00243 ; 00040 ; 00143 ; 00021 ; 00000 ; 00000 ; 00306 ; 00043 ; 00086 ; 00005 ; 00000 ; 00000
00295 ; 21/10/2025 ; 11:00 ; 00188 ; 00030 ; 00200 ; 00033 ; 00000 ; 00000 ; 00301 ; 00034 ; 00065 ; 00000 ; 00000 ; 00000
00295 ; 21/10/2025 ; 12:00 ; 00208 ; 00025 ; 00292 ; 00031 ; 00000 ; 00000 ; 00336 ; 00041 ; 00106 ; 00004 ; 00000 ; 00000
00295 ; 21/10/2025 ; 13:00 ; 00229 ; 00024 ; 00271 ; 00037 ; 00000 ; 00000 ; 00363 ; 00029 ; 00112 ; 00002 ; 00000 ; 00000
00295 ; 21/10/2025 ; 14:00 ; 00238 ; 00026 ; 00308 ; 00029 ; 00000 ; 00000 ; 00355 ; 00035 ; 00116 ; 00003 ; 00000 ; 00000
00295 ; 21/10/2025 ; 15:00 ; 00260 ; 00042 ; 00244 ; 00028 ; 00000 ; 00000 ; 00379 ; 00027 ; 00099 ; 00002 ; 00000 ; 00000
00295 ; 21/10/2025 ; 16:00 ; 00262 ; 00033 ; 00281 ; 00026 ; 00000 ; 00000 ; 00376 ; 00023 ; 00116 ; 00005 ; 00000 ; 00000
00295 ; 21/10/2025 ; 17:00 ; 00294 ; 00025 ; 00304 ; 00034 ; 00000 ; 00000 ; 00368 ; 00038 ; 00129 ; 00003 ; 00000 ; 00000
00295 ; 21/10/2025 ; 18:00 ; 00386 ; 00033 ; 00392 ; 00025 ; 00000 ; 00000 ; 00409 ; 00037 ; 00129 ; 00003 ; 00000 ; 00000
00295 ; 21/10/2025 ; 19:00 ; 00342 ; 00010 ; 00349 ; 00025 ; 00000 ; 00000 ; 00411 ; 00021 ; 00116 ; 00004 ; 00000 ; 00000
00295 ; 21/10/2025 ; 20:00 ; 00225 ; 00013 ; 00226 ; 00018 ; 00000 ; 00000 ; 00317 ; 00013 ; 00094 ; 00001 ; 00000 ; 00000
00295 ; 21/10/2025 ; 21:00 ; 00133 ; 00005 ; 00184 ; 00022 ; 00000 ; 00000 ; 00242 ; 00016 ; 00073 ; 00003 ; 00000 ; 00000
00295 ; 21/10/2025 ; 22:00 ; 00070 ; 00003 ; 00073 ; 00018 ; 00000 ; 00000 ; 00167 ; 00010 ; 00046 ; 00005 ; 00000 ; 00000
00295 ; 21/10/2025 ; 23:00 ; 00070 ; 00005 ; 00058 ; 00010 ; 00000 ; 00000 ; 00073 ; 00006 ; 00034 ; 00002 ; 00000 ; 00000
00295 ; 21/10/2025 ; 24:00 ; 00022 ; 00002 ; 00018 ; 00007 ; 00000 ; 00000 ; 00033 ; 00003 ; 00019 ; 00003 ; 00000 ; 00000
00295 ; 22/10/2025 ; 01:00 ; 00013 ; 00003 ; 00018 ; 00009 ; 00000 ; 00000 ; 00016 ; 00006 ; 00010 ; 00002 ; 00000 ; 00000
00295 ; 22/10/2025 ; 02:00 ; 00005 ; 00001 ; 00016 ; 00006 ; 00000 ; 00000 ; 00015 ; 00000 ; 00008 ; 00002 ; 00000 ; 00000
00295 ; 22/10/2025 ; 03:00 ; 00004 ; 00000 ; 00002 ; 00007 ; 00000 ; 00000 ; 00005 ; 00001 ; 00006 ; 00001 ; 00000 ; 00000
00295 ; 22/10/2025 ; 04:00 ; 00007 ; 00003 ; 00003 ; 00000 ; 00000 ; 00000 ; 00015 ; 00002 ; 00009 ; 00001 ; 00000 ; 00000
00295 ; 22/10/2025 ; 05:00 ; 00011 ; 00003 ; 00015 ; 00005 ; 00000 ; 00000 ; 00031 ; 00005 ; 00011 ; 00001 ; 00000 ; 00000
00295 ; 22/10/2025 ; 06:00 ; 00050 ; 00002 ; 00021 ; 00009 ; 00000 ; 00000 ; 00075 ; 00017 ; 00034 ; 00002 ; 00000 ; 00000
00295 ; 22/10/2025 ; 07:00 ; 00123 ; 00010 ; 00041 ; 00013 ; 00000 ; 00000 ; 00154 ; 00012 ; 00045 ; 00002 ; 00000 ; 00000
00295 ; 22/10/2025 ; 08:00 ; 00229 ; 00027 ; 00084 ; 00023 ; 00000 ; 00000 ; 00374 ; 00021 ; 00090 ; 00007 ; 00000 ; 00000
00295 ; 22/10/2025 ; 09:00 ; 00254 ; 00053 ; 00146 ; 00025 ; 00000 ; 00000 ; 00398 ; 00038 ; 00123 ; 00007 ; 00000 ; 00000
00295 ; 22/10/2025 ; 10:00 ; 00226 ; 00036 ; 00165 ; 00024 ; 00000 ; 00000 ; 00337 ; 00044 ; 00076 ; 00003 ; 00000 ; 00000
00295 ; 22/10/2025 ; 11:00 ; 00220 ; 00040 ; 00229 ; 00038 ; 00000 ; 00000 ; 00321 ; 00043 ; 00082 ; 00006 ; 00000 ; 00000
00295 ; 22/10/2025 ; 12:00 ; 00227 ; 00029 ; 00292 ; 00031 ; 00000 ; 00000 ; 00312 ; 00047 ; 00123 ; 00012 ; 00000 ; 00000
00295 ; 22/10/2025 ; 13:00 ; 00225 ; 00038 ; 00270 ; 00037 ; 00000 ; 00000 ; 00327 ; 00037 ; 00120 ; 00012 ; 00000 ; 00000
00295 ; 22/10/2025 ; 14:00 ; 00239 ; 00030 ; 00292 ; 00034 ; 00000 ; 00000 ; 00369 ; 00032 ; 00104 ; 00007 ; 00000 ; 00000
00295 ; 22/10/2025 ; 15:00 ; 00272 ; 00035 ; 00220 ; 00056 ; 00000 ; 00000 ; 00322 ; 00024 ; 00157 ; 00006 ; 00000 ; 00000
00295 ; 22/10/2025 ; 16:00 ; 00279 ; 00041 ; 00291 ; 00031 ; 00000 ; 00000 ; 00374 ; 00044 ; 00145 ; 00011 ; 00000 ; 00000
00295 ; 22/10/2025 ; 17:00 ; 00273 ; 00031 ; 00334 ; 00046 ; 00000 ; 00000 ; 00385 ; 00020 ; 00215 ; 00018 ; 00000 ; 00000
00295 ; 22/10/2025 ; 18:00 ; 00381 ; 00029 ; 00356 ; 00031 ; 00000 ; 00000 ; 00441 ; 00029 ; 00152 ; 00005 ; 00000 ; 00000
00295 ; 22/10/2025 ; 19:00 ; 00366 ; 00018 ; 00295 ; 00036 ; 00000 ; 00000 ; 00430 ; 00025 ; 00140 ; 00003 ; 00000 ; 00000
00295 ; 22/10/2025 ; 20:00 ; 00229 ; 00009 ; 00238 ; 00019 ; 00000 ; 00000 ; 00347 ; 00011 ; 00088 ; 00001 ; 00000 ; 00000
00295 ; 22/10/2025 ; 21:00 ; 00160 ; 00008 ; 00217 ; 00015 ; 00000 ; 00000 ; 00285 ; 00010 ; 00067 ; 00001 ; 00000 ; 00000
00295 ; 22/10/2025 ; 22:00 ; 00074 ; 00002 ; 00065 ; 00014 ; 00000 ; 00000 ; 00174 ; 00014 ; 00042 ; 00004 ; 00000 ; 00000
00295 ; 22/10/2025 ; 23:00 ; 00082 ; 00002 ; 00071 ; 00010 ; 00000 ; 00000 ; 00083 ; 00004 ; 00026 ; 00001 ; 00000 ; 00000
00295 ; 22/10/2025 ; 24:00 ; 00028 ; 00004 ; 00029 ; 00008 ; 00000 ; 00000 ; 00047 ; 00004 ; 00021 ; 00001 ; 00000 ; 00000
00295 ; 23/10/2025 ; 01:00 ; 00015 ; 00002 ; 00015 ; 00009 ; 00000 ; 00000 ; 00023 ; 00006 ; 00007 ; 00002 ; 00000 ; 00000
00295 ; 23/10/2025 ; 02:00 ; 00013 ; 00002 ; 00006 ; 00003 ; 00000 ; 00000 ; 00020 ; 00003 ; 00003 ; 00000 ; 00000 ; 00000
00295 ; 23/10/2025 ; 03:00 ; 00004 ; 00000 ; 00006 ; 00003 ; 00000 ; 00000 ; 00014 ; 00006 ; 00001 ; 00000 ; 00000 ; 00000
00295 ; 23/10/2025 ; 04:00 ; 00007 ; 00001 ; 00009 ; 00004 ; 00000 ; 00000 ; 00012 ; 00003 ; 00007 ; 00003 ; 00000 ; 00000
00295 ; 23/10/2025 ; 05:00 ; 00012 ; 00003 ; 00011 ; 00004 ; 00000 ; 00000 ; 00029 ; 00005 ; 00013 ; 00003 ; 00000 ; 00000
00295 ; 23/10/2025 ; 06:00 ; 00049 ; 00004 ; 00019 ; 00010 ; 00000 ; 00000 ; 00086 ; 00014 ; 00024 ; 00002 ; 00000 ; 00000
00295 ; 23/10/2025 ; 07:00 ; 00123 ; 00010 ; 00031 ; 00005 ; 00000 ; 00000 ; 00139 ; 00012 ; 00045 ; 00002 ; 00000 ; 00000
00295 ; 23/10/2025 ; 08:00 ; 00229 ; 00029 ; 00071 ; 00025 ; 00000 ; 00000 ; 00369 ; 00028 ; 00120 ; 00010 ; 00000 ; 00000
00295 ; 23/10/2025 ; 09:00 ; 00255 ; 00035 ; 00122 ; 00028 ; 00000 ; 00000 ; 00440 ; 00021 ; 00108 ; 00003 ; 00000 ; 00000
00295 ; 23/10/2025 ; 10:00 ; 00231 ; 00038 ; 00160 ; 00032 ; 00000 ; 00000 ; 00312 ; 00038 ; 00073 ; 00002 ; 00000 ; 00000
00295 ; 23/10/2025 ; 11:00 ; 00209 ; 00024 ; 00173 ; 00025 ; 00000 ; 00000 ; 00306 ; 00049 ; 00061 ; 00003 ; 00000 ; 00000
00295 ; 23/10/2025 ; 12:00 ; 00223 ; 00036 ; 00251 ; 00034 ; 00000 ; 00000 ; 00370 ; 00043 ; 00105 ; 00006 ; 00000 ; 00000
00295 ; 23/10/2025 ; 13:00 ; 00193 ; 00022 ; 00242 ; 00026 ; 00000 ; 00000 ; 00370 ; 00043 ; 00096 ; 00008 ; 00000 ; 00000
00295 ; 23/10/2025 ; 14:00 ; 00205 ; 00047 ; 00299 ; 00044 ; 00000 ; 00000 ; 00405 ; 00042 ; 00114 ; 00009 ; 00000 ; 00000
00295 ; 23/10/2025 ; 15:00 ; 00223 ; 00032 ; 00211 ; 00028 ; 00000 ; 00000 ; 00321 ; 00035 ; 00105 ; 00001 ; 00000 ; 00000
00295 ; 23/10/2025 ; 16:00 ; 00277 ; 00029 ; 00267 ; 00024 ; 00000 ; 00000 ; 00381 ; 00031 ; 00101 ; 00003 ; 00000 ; 00000
00295 ; 23/10/2025 ; 17:00 ; 00308 ; 00027 ; 00288 ; 00029 ; 00000 ; 00000 ; 00365 ; 00025 ; 00100 ; 00008 ; 00000 ; 00000
00295 ; 23/10/2025 ; 18:00 ; 00339 ; 00042 ; 00340 ; 00033 ; 00000 ; 00000 ; 00392 ; 00035 ; 00145 ; 00007 ; 00000 ; 00000
00295 ; 23/10/2025 ; 19:00 ; 00326 ; 00018 ; 00315 ; 00021 ; 00000 ; 00000 ; 00379 ; 00020 ; 00117 ; 00005 ; 00000 ; 00000
00295 ; 23/10/2025 ; 20:00 ; 00218 ; 00014 ; 00213 ; 00019 ; 00000 ; 00000 ; 00351 ; 00015 ; 00097 ; 00004 ; 00000 ; 00000
00295 ; 23/10/2025 ; 21:00 ; 00145 ; 00007 ; 00220 ; 00013 ; 00000 ; 00000 ; 00241 ; 00007 ; 00057 ; 00001 ; 00000 ; 00000
00295 ; 23/10/2025 ; 22:00 ; 00082 ; 00004 ; 00063 ; 00011 ; 00000 ; 00000 ; 00145 ; 00009 ; 00045 ; 00001 ; 00000 ; 00000
00295 ; 23/10/2025 ; 23:00 ; 00083 ; 00006 ; 00065 ; 00014 ; 00000 ; 00000 ; 00075 ; 00003 ; 00031 ; 00001 ; 00000 ; 00000
00295 ; 23/10/2025 ; 24:00 ; 00037 ; 00001 ; 00025 ; 00007 ; 00000 ; 00000 ; 00032 ; 00004 ; 00011 ; 00003 ; 00000 ; 00000
00295 ; 24/10/2025 ; 01:00 ; 00011 ; 00002 ; 00013 ; 00005 ; 00000 ; 00000 ; 00025 ; 00003 ; 00010 ; 00001 ; 00000 ; 00000
00295 ; 24/10/2025 ; 02:00 ; 00011 ; 00003 ; 00010 ; 00004 ; 00000 ; 00000 ; 00015 ; 00001 ; 00010 ; 00003 ; 00000 ; 00000
00295 ; 24/10/2025 ; 03:00 ; 00005 ; 00002 ; 00009 ; 00006 ; 00000 ; 00000 ; 00010 ; 00002 ; 00005 ; 00001 ; 00000 ; 00000
00295 ; 24/10/2025 ; 04:00 ; 00005 ; 00002 ; 00008 ; 00002 ; 00000 ; 00000 ; 00018 ; 00003 ; 00012 ; 00000 ; 00000 ; 00000
00295 ; 24/10/2025 ; 05:00 ; 00014 ; 00003 ; 00015 ; 00005 ; 00000 ; 00000 ; 00032 ; 00003 ; 00015 ; 00000 ; 00000 ; 00000
00295 ; 24/10/2025 ; 06:00 ; 00052 ; 00006 ; 00017 ; 00008 ; 00000 ; 00000 ; 00088 ; 00011 ; 00022 ; 00004 ; 00000 ; 00000
00295 ; 24/10/2025 ; 07:00 ; 00117 ; 00009 ; 00032 ; 00011 ; 00000 ; 00000 ; 00153 ; 00010 ; 00039 ; 00003 ; 00000 ; 00000
00295 ; 24/10/2025 ; 08:00 ; 00215 ; 00029 ; 00087 ; 00015 ; 00000 ; 00000 ; 00363 ; 00021 ; 00100 ; 00003 ; 00000 ; 00000
00295 ; 24/10/2025 ; 09:00 ; 00230 ; 00037 ; 00174 ; 00024 ; 00000 ; 00000 ; 00407 ; 00034 ; 00122 ; 00004 ; 00000 ; 00000
00295 ; 24/10/2025 ; 10:00 ; 00156 ; 00030 ; 00219 ; 00046 ; 00000 ; 00000 ; 00384 ; 00043 ; 00095 ; 00007 ; 00000 ; 00000
00295 ; 24/10/2025 ; 11:00 ; 00235 ; 00039 ; 00277 ; 00030 ; 00000 ; 00000 ; 00404 ; 00040 ; 00103 ; 00008 ; 00000 ; 00000
00295 ; 24/10/2025 ; 12:00 ; 00262 ; 00034 ; 00329 ; 00056 ; 00000 ; 00000 ; 00421 ; 00047 ; 00132 ; 00004 ; 00000 ; 00000
00295 ; 24/10/2025 ; 13:00 ; 00273 ; 00029 ; 00396 ; 00031 ; 00000 ; 00000 ; 00411 ; 00041 ; 00161 ; 00004 ; 00000 ; 00000
00295 ; 24/10/2025 ; 14:00 ; 00287 ; 00034 ; 00349 ; 00045 ; 00000 ; 00000 ; 00391 ; 00044 ; 00130 ; 00009 ; 00000 ; 00000
00295 ; 24/10/2025 ; 15:00 ; 00326 ; 00040 ; 00293 ; 00052 ; 00000 ; 00000 ; 00428 ; 00042 ; 00145 ; 00008 ; 00000 ; 00000
00295 ; 24/10/2025 ; 16:00 ; 00362 ; 00028 ; 00400 ; 00029 ; 00000 ; 00000 ; 00432 ; 00036 ; 00148 ; 00005 ; 00000 ; 00000
00295 ; 24/10/2025 ; 17:00 ; 00387 ; 00048 ; 00359 ; 00038 ; 00000 ; 00000 ; 00448 ; 00033 ; 00180 ; 00011 ; 00000 ; 00000
00295 ; 24/10/2025 ; 18:00 ; 00385 ; 00039 ; 00370 ; 00037 ; 00000 ; 00000 ; 00484 ; 00021 ; 00158 ; 00003 ; 00000 ; 00000
00295 ; 24/10/2025 ; 19:00 ; 00353 ; 00036 ; 00365 ; 00031 ; 00000 ; 00000 ; 00479 ; 00017 ; 00158 ; 00006 ; 00000 ; 00000
00295 ; 24/10/2025 ; 20:00 ; 00289 ; 00012 ; 00269 ; 00018 ; 00000 ; 00000 ; 00395 ; 00017 ; 00102 ; 00002 ; 00000 ; 00000
00295 ; 24/10/2025 ; 21:00 ; 00164 ; 00010 ; 00200 ; 00019 ; 00000 ; 00000 ; 00264 ; 00013 ; 00080 ; 00002 ; 00000 ; 00000
00295 ; 24/10/2025 ; 22:00 ; 00096 ; 00002 ; 00097 ; 00011 ; 00000 ; 00000 ; 00161 ; 00006 ; 00044 ; 00000 ; 00000 ; 00000
00295 ; 24/10/2025 ; 23:00 ; 00088 ; 00002 ; 00074 ; 00013 ; 00000 ; 00000 ; 00113 ; 00015 ; 00036 ; 00002 ; 00000 ; 00000
00295 ; 24/10/2025 ; 24:00 ; 00060 ; 00002 ; 00046 ; 00008 ; 00000 ; 00000 ; 00090 ; 00006 ; 00024 ; 00000 ; 00000 ; 00000
00295 ; 25/10/2025 ; 01:00 ; 00038 ; 00003 ; 00033 ; 00005 ; 00000 ; 00000 ; 00057 ; 00002 ; 00027 ; 00002 ; 00000 ; 00000
00295 ; 25/10/2025 ; 02:00 ; 00021 ; 00004 ; 00020 ; 00003 ; 00000 ; 00000 ; 00032 ; 00003 ; 00010 ; 00002 ; 00000 ; 00000
00295 ; 25/10/2025 ; 03:00 ; 00011 ; 00000 ; 00017 ; 00003 ; 00000 ; 00000 ; 00021 ; 00002 ; 00011 ; 00000 ; 00000 ; 00000
00295 ; 25/10/2025 ; 04:00 ; 00010 ; 00002 ; 00004 ; 00006 ; 00000 ; 00000 ; 00011 ; 00001 ; 00012 ; 00001 ; 00000 ; 00000
00295 ; 25/10/2025 ; 05:00 ; 00007 ; 00001 ; 00012 ; 00005 ; 00000 ; 00000 ; 00013 ; 00004 ; 00010 ; 00001 ; 00000 ; 00000
00295 ; 25/10/2025 ; 06:00 ; 00017 ; 00002 ; 00020 ; 00005 ; 00000 ; 00000 ; 00033 ; 00002 ; 00020 ; 00001 ; 00000 ; 00000
00295 ; 25/10/2025 ; 07:00 ; 00043 ; 00005 ; 00033 ; 00008 ; 00000 ; 00000 ; 00075 ; 00005 ; 00030 ; 00002 ; 00000 ; 00000
00295 ; 25/10/2025 ; 08:00 ; 00063 ; 00021 ; 00058 ; 00007 ; 00000 ; 00000 ; 00134 ; 00007 ; 00038 ; 00000 ; 00000 ; 00000
00295 ; 25/10/2025 ; 09:00 ; 00095 ; 00016 ; 00116 ; 00013 ; 00000 ; 00000 ; 00204 ; 00014 ; 00042 ; 00002 ; 00000 ; 00000
00295 ; 25/10/2025 ; 10:00 ; 00174 ; 00022 ; 00185 ; 00021 ; 00000 ; 00000 ; 00313 ; 00015 ; 00079 ; 00003 ; 00000 ; 00000
00295 ; 25/10/2025 ; 11:00 ; 00247 ; 00023 ; 00306 ; 00032 ; 00000 ; 00000 ; 00482 ; 00016 ; 00119 ; 00002 ; 00000 ; 00000
00295 ; 25/10/2025 ; 12:00 ; 00336 ; 00014 ; 00390 ; 00017 ; 00000 ; 00000 ; 00497 ; 00016 ; 00122 ; 00001 ; 00000 ; 00000
00295 ; 25/10/2025 ; 13:00 ; 00307 ; 00020 ; 00451 ; 00027 ; 00000 ; 00000 ; 00474 ; 00020 ; 00134 ; 00003 ; 00000 ; 00000
00295 ; 25/10/2025 ; 14:00 ; 00269 ; 00006 ; 00380 ; 00025 ; 00000 ; 00000 ; 00420 ; 00013 ; 00121 ; 00001 ; 00000 ; 00000
00295 ; 25/10/2025 ; 15:00 ; 00219 ; 00010 ; 00363 ; 00025 ; 00000 ; 00000 ; 00390 ; 00013 ; 00102 ; 00004 ; 00000 ; 00000
00295 ; 25/10/2025 ; 16:00 ; 00236 ; 00008 ; 00375 ; 00022 ; 00000 ; 00000 ; 00464 ; 00006 ; 00119 ; 00002 ; 00000 ; 00000
00295 ; 25/10/2025 ; 17:00 ; 00328 ; 00018 ; 00383 ; 00029 ; 00000 ; 00000 ; 00490 ; 00007 ; 00144 ; 00002 ; 00000 ; 00000
00295 ; 25/10/2025 ; 18:00 ; 00315 ; 00015 ; 00336 ; 00016 ; 00000 ; 00000 ; 00484 ; 00018 ; 00131 ; 00004 ; 00000 ; 00000
00295 ; 25/10/2025 ; 19:00 ; 00272 ; 00008 ; 00321 ; 00014 ; 00000 ; 00000 ; 00398 ; 00011 ; 00113 ; 00003 ; 00000 ; 00000
00295 ; 25/10/2025 ; 20:00 ; 00228 ; 00006 ; 00284 ; 00012 ; 00000 ; 00000 ; 00411 ; 00008 ; 00077 ; 00001 ; 00000 ; 00000
00295 ; 25/10/2025 ; 21:00 ; 00174 ; 00009 ; 00205 ; 00015 ; 00000 ; 00000 ; 00243 ; 00010 ; 00059 ; 00002 ; 00000 ; 00000
00295 ; 25/10/2025 ; 22:00 ; 00110 ; 00002 ; 00114 ; 00015 ; 00000 ; 00000 ; 00172 ; 00009 ; 00050 ; 00001 ; 00000 ; 00000
00295 ; 25/10/2025 ; 23:00 ; 00067 ; 00004 ; 00067 ; 00015 ; 00000 ; 00000 ; 00108 ; 00009 ; 00043 ; 00002 ; 00000 ; 00000
00295 ; 25/10/2025 ; 24:00 ; 00048 ; 00006 ; 00045 ; 00007 ; 00000 ; 00000 ; 00083 ; 00005 ; 00033 ; 00001 ; 00000 ; 00000
00295 ; 26/10/2025 ; 01:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00295 ; 26/10/2025 ; 02:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00295 ; 26/10/2025 ; 03:00 ; 00009 ; 00001 ; 00012 ; 00006 ; 00000 ; 00000 ; 00022 ; 00001 ; 00008 ; 00001 ; 00000 ; 00000
00295 ; 26/10/2025 ; 04:00 ; 00010 ; 00001 ; 00008 ; 00005 ; 00000 ; 00000 ; 00016 ; 00000 ; 00008 ; 00001 ; 00000 ; 00000
00295 ; 26/10/2025 ; 05:00 ; 00009 ; 00004 ; 00010 ; 00002 ; 00000 ; 00000 ; 00009 ; 00003 ; 00007 ; 00003 ; 00000 ; 00000
00295 ; 26/10/2025 ; 06:00 ; 00005 ; 00000 ; 00016 ; 00007 ; 00000 ; 00000 ; 00042 ; 00005 ; 00013 ; 00001 ; 00000 ; 00000
00295 ; 26/10/2025 ; 07:00 ; 00023 ; 00001 ; 00034 ; 00004 ; 00000 ; 00000 ; 00059 ; 00002 ; 00025 ; 00001 ; 00000 ; 00000
00295 ; 26/10/2025 ; 08:00 ; 00043 ; 00004 ; 00057 ; 00008 ; 00000 ; 00000 ; 00073 ; 00006 ; 00019 ; 00001 ; 00000 ; 00000
00295 ; 26/10/2025 ; 09:00 ; 00066 ; 00002 ; 00111 ; 00014 ; 00000 ; 00000 ; 00153 ; 00010 ; 00039 ; 00000 ; 00000 ; 00000
00295 ; 26/10/2025 ; 10:00 ; 00151 ; 00005 ; 00275 ; 00012 ; 00000 ; 00000 ; 00293 ; 00007 ; 00060 ; 00001 ; 00000 ; 00000
00295 ; 26/10/2025 ; 11:00 ; 00196 ; 00010 ; 00448 ; 00034 ; 00000 ; 00000 ; 00411 ; 00006 ; 00091 ; 00002 ; 00000 ; 00000
00295 ; 26/10/2025 ; 12:00 ; 00271 ; 00018 ; 00414 ; 00015 ; 00000 ; 00000 ; 00487 ; 00010 ; 00111 ; 00002 ; 00000 ; 00000
00295 ; 26/10/2025 ; 13:00 ; 00313 ; 00012 ; 00431 ; 00046 ; 00000 ; 00000 ; 00495 ; 00010 ; 00104 ; 00003 ; 00000 ; 00000
00295 ; 26/10/2025 ; 14:00 ; 00225 ; 00004 ; 00391 ; 00016 ; 00000 ; 00000 ; 00531 ; 00011 ; 00116 ; 00001 ; 00000 ; 00000
00295 ; 26/10/2025 ; 15:00 ; 00190 ; 00005 ; 00310 ; 00015 ; 00000 ; 00000 ; 00396 ; 00011 ; 00089 ; 00000 ; 00000 ; 00000
00295 ; 26/10/2025 ; 16:00 ; 00196 ; 00012 ; 00332 ; 00011 ; 00000 ; 00000 ; 00426 ; 00007 ; 00121 ; 00002 ; 00000 ; 00000
00295 ; 26/10/2025 ; 17:00 ; 00264 ; 00006 ; 00316 ; 00020 ; 00000 ; 00000 ; 00472 ; 00010 ; 00115 ; 00002 ; 00000 ; 00000
00295 ; 26/10/2025 ; 18:00 ; 00291 ; 00011 ; 00294 ; 00008 ; 00000 ; 00000 ; 00426 ; 00008 ; 00122 ; 00002 ; 00000 ; 00000
00295 ; 26/10/2025 ; 19:00 ; 00264 ; 00009 ; 00283 ; 00010 ; 00000 ; 00000 ; 00341 ; 00013 ; 00090 ; 00001 ; 00000 ; 00000
00295 ; 26/10/2025 ; 20:00 ; 00226 ; 00006 ; 00197 ; 00013 ; 00000 ; 00000 ; 00223 ; 00003 ; 00057 ; 00000 ; 00000 ; 00000
00295 ; 26/10/2025 ; 21:00 ; 00125 ; 00003 ; 00137 ; 00007 ; 00000 ; 00000 ; 00151 ; 00008 ; 00044 ; 00003 ; 00000 ; 00000
00295 ; 26/10/2025 ; 22:00 ; 00073 ; 00002 ; 00078 ; 00008 ; 00000 ; 00000 ; 00139 ; 00006 ; 00039 ; 00002 ; 00000 ; 00000
00295 ; 26/10/2025 ; 23:00 ; 00057 ; 00003 ; 00051 ; 00008 ; 00000 ; 00000 ; 00072 ; 00004 ; 00022 ; 00003 ; 00000 ; 00000
00295 ; 26/10/2025 ; 24:00 ; 00018 ; 00001 ; 00016 ; 00002 ; 00000 ; 00000 ; 00036 ; 00002 ; 00010 ; 00001 ; 00000 ; 00000
00302 ; 20/10/2025 ; 01:00 ; 00051 ; 00004 ; 00003 ; 00000 ; 00000 ; 00000 ; 00043 ; 00008 ; 00004 ; 00000 ; 00000 ; 00000
00302 ; 20/10/2025 ; 02:00 ; 00030 ; 00007 ; 00001 ; 00000 ; 00000 ; 00000 ; 00036 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000
00302 ; 20/10/2025 ; 03:00 ; 00015 ; 00003 ; 00001 ; 00000 ; 00000 ; 00000 ; 00023 ; 00005 ; 00001 ; 00000 ; 00000 ; 00000
00302 ; 20/10/2025 ; 04:00 ; 00028 ; 00008 ; 00001 ; 00000 ; 00000 ; 00000 ; 00030 ; 00007 ; 00001 ; 00001 ; 00000 ; 00000
00302 ; 20/10/2025 ; 05:00 ; 00063 ; 00012 ; 00001 ; 00000 ; 00000 ; 00000 ; 00076 ; 00015 ; 00007 ; 00000 ; 00000 ; 00000
00302 ; 20/10/2025 ; 06:00 ; 00172 ; 00033 ; 00025 ; 00002 ; 00000 ; 00000 ; 00401 ; 00018 ; 00111 ; 00000 ; 00000 ; 00000
00302 ; 20/10/2025 ; 07:00 ; 00466 ; 00048 ; 00110 ; 00006 ; 00000 ; 00000 ; 00572 ; 00037 ; 00205 ; 00005 ; 00000 ; 00000
00302 ; 20/10/2025 ; 08:00 ; 01048 ; 00120 ; 00681 ; 00018 ; 00000 ; 00000 ; 00853 ; 00055 ; 00486 ; 00004 ; 00000 ; 00000
00302 ; 20/10/2025 ; 09:00 ; 01038 ; 00144 ; 00657 ; 00035 ; 00000 ; 00000 ; 00824 ; 00095 ; 00530 ; 00005 ; 00000 ; 00000
00302 ; 20/10/2025 ; 10:00 ; 00919 ; 00141 ; 00533 ; 00026 ; 00000 ; 00000 ; 00775 ; 00130 ; 00334 ; 00009 ; 00000 ; 00000
00302 ; 20/10/2025 ; 11:00 ; 00809 ; 00147 ; 00331 ; 00016 ; 00000 ; 00000 ; 00695 ; 00127 ; 00276 ; 00013 ; 00000 ; 00000
